rally_id,game_id,match_id,rally_number,winning_team_id,serving_team_id,serving_player_id,returning_team_id,returning_player_id,thirdshot_player_id,third_shot_type,timeout,timeout_team_id,rally_length,ending_type,ending_player_id
R5572,G124,M69,26,T93,T94,P126,T93,P124,N/A,Drive,N,N/A,3,Unforced Error,P126
R5573,G124,M69,27,T93,T94,P127,T93,P125,P126,Drive,N,N/A,6,Winner,P124
R5574,G124,M69,28,T94,T93,P124,T94,P126,N/A,Drive,N,N/A,3,Unforced Error,P125
R5575,G124,M69,29,T93,T93,P125,T94,P127,P125,Drop,N,N/A,7,Winner,P125
R5576,G124,M69,30,T94,T93,P125,T94,P126,N/A,Drive,N,N/A,3,Unforced Error,P125
R5577,G124,M69,31,T94,T94,P126,T93,P125,P127,Drive,N,N/A,6,Error,P124
R4626,G103,M51,44,T76,T76,P98,T77,P28,P2,Drive,N,N/A,4,Error,P96
R5578,G124,M69,32,T93,T94,P126,T93,P124,P127,Drive,N,N/A,6,Winner,P125
R5579,G124,M69,33,T93,T94,P127,T93,P125,P126,Drive,N,N/A,3,Unforced Error,P126
R5580,G124,M69,34,T93,T93,P125,T94,P127,P125,Drop,N,N/A,4,Error,P126
R5581,G124,M69,35,T93,T93,P125,T94,P126,N/A,Drive,N,N/A,2,Unforced Error,P126
R5583,G124,M69,37,T94,T93,P124,T94,P126,P125,Drop,N,N/A,3,Unforced Error,P125
R33837,G795,M598,38,T626,T639,P753,T626,P87,P754,Drive,N,N/A,7,Error,P754
R33849,G795,M598,50,T639,T639,P753,T626,P87,P754,Drop,N,N/A,4,Error,P87
R33720,G792,M595,36,T638,T638,P752,T633,P197,N/A,Drop,N,N/A,9,Winner,P601
R33723,G792,M595,39,T633,T633,P197,T638,P752,N/A,Drive,N,N/A,8,Error,P601
R32417,G765,M568,2,T605,T615,P730,T605,P115,N/A,Drop,N,N/A,11,Unforced Error,P730
R32452,G765,M568,37,T605,T615,P729,T605,P281,N/A,Drive,N,N/A,7,Unforced Error,P730
R32419,G765,M568,4,T605,T615,P729,T605,P281,N/A,Drop,N,N/A,18,Winner,P115
R32442,G765,M568,27,T605,T615,P729,T605,P281,N/A,Drive,N,N/A,7,Unforced Error,P730
R32459,G765,M568,44,T615,T615,P730,T605,P115,N/A,Drive,N,N/A,22,Unforced Error,P281
R32422,G765,M568,7,T615,T615,P730,T605,P115,N/A,Drop,N,N/A,4,Unforced Error,P115
R32423,G765,M568,8,T615,T615,P729,T605,P281,N/A,Drive,N,N/A,4,Unforced Error,P281
R32424,G765,M568,9,T605,T615,P730,T605,P115,N/A,Drive,N,N/A,6,Winner,P115
R32454,G765,M568,39,T615,T615,P730,T605,P115,N/A,Drive,N,N/A,6,Unforced Error,P115
R32426,G765,M568,11,T615,T615,P729,T605,P281,N/A,"",N,N/A,2,Unforced Error,P281
R32427,G765,M568,12,T615,T615,P730,T605,P115,N/A,Drive,N,N/A,11,Winner,P730
R33850,G795,M598,51,T639,T639,P753,T626,P737,P753,Drive,N,N/A,10,Error,P87
R33801,G795,M598,2,T626,T639,P753,T626,P737,N/A,N/A,N,N/A,1,Unforced Error,P753
R5584,G124,M69,38,T94,T94,P127,T93,P125,P126,Drive,N,N/A,3,Winner,P126
R5585,G124,M69,39,T94,T94,P127,T93,P124,N/A,Drive,N,N/A,6,Error,P124
R5586,G124,M69,40,T93,T94,P127,T93,P125,N/A,N/A,N,N/A,1,Error,P127
R5587,G124,M69,41,T93,T94,P126,T93,P124,N/A,Drive,N,N/A,5,Error,P127
R5588,G124,M69,42,T93,T93,P125,T94,P127,P124,Drop,N,N/A,12,Unforced Error,P127
R5589,G124,M69,43,T93,T93,P125,T94,P126,P124,Drop,N,N/A,6,Error,P127
R9000,G209,M113,3,T155,T152,P202,T155,P205,P202,Drop,N,N/A,7,Error,P202
R9001,G209,M113,4,T152,T152,P203,T155,P70,P203,Drop,N,N/A,5,Winner,P202
R9002,G209,M113,5,T155,T152,P203,T155,P205,P203,Drop,N,N/A,3,Error,P203
R4630,G104,M52,4,T78,T79,P99,T78,P87,N/A,Drive,N,N/A,5,Unforced Error,P100
R4631,G104,M52,5,T78,T79,P100,T78,P89,P99,Drop,N,N/A,9,Unforced Error,P100
R4637,G104,M52,11,T78,T79,P99,T78,P89,P99,Drop,N,N/A,7,Error,P99
R4638,G104,M52,12,T78,T79,P100,T78,P87,P99,Drop,N,N/A,9,Unforced Error,P100
R4643,G104,M52,17,T79,T79,P99,T78,P89,P100,Drive,N,N/A,3,Winner,P100
R4644,G104,M52,18,T78,T79,P99,T78,P87,P99,Drop,N,N/A,7,Error,P99
R4645,G104,M52,19,T78,T79,P100,T78,P89,P99,Drop,N,N/A,15,Other,N/A
R4648,G104,M52,22,T79,T79,P100,T78,P89,P99,Drop,N,N/A,13,Winner,P99
R4649,G104,M52,23,T78,T79,P100,T78,P87,P99,Drop,N,N/A,7,Unforced Error,P100
R4650,G104,M52,24,T79,T79,P99,T78,P89,P99,Drop,N,N/A,11,Winner,P100
R4651,G104,M52,25,T79,T79,P99,T78,P87,P99,Drop,N,N/A,8,Unforced Error,P89
R4652,G104,M52,26,T79,T79,P99,T78,P89,P99,Drop,N,N/A,8,Other,N/A
R4653,G104,M52,27,T78,T79,P99,T78,P87,P99,Drop,N,N/A,5,Unforced Error,P99
R4627,G104,M52,1,T78,T78,P87,T79,P99,N/A,Drive,N,N/A,10,Error,P100
R4628,G104,M52,2,T78,T78,P87,T79,P100,N/A,Drive,N,N/A,10,Unforced Error,P99
R4629,G104,M52,3,T79,T78,P87,T79,P99,P87,Drop,N,N/A,7,Error,P89
R4632,G104,M52,6,T78,T78,P87,T79,P99,P89,Drop,N,N/A,15,Winner,P89
R4633,G104,M52,7,T79,T78,P87,T79,P100,P87,Drive,N,N/A,3,Unforced Error,P87
R4634,G104,M52,8,T78,T78,P89,T79,P99,P87,Drop,N,N/A,5,Winner,P87
R4781,G107,M54,2,T78,T82,P105,T78,P87,P106,Drop,N,N/A,5,Unforced Error,P106
R4782,G107,M54,3,T82,T82,P106,T78,P89,P106,Drop,N,N/A,20,Unforced Error,P89
R4783,G107,M54,4,T78,T82,P106,T78,P87,P106,Drop,N,N/A,5,Error,P105
R4787,G107,M54,8,T78,T82,P106,T78,P89,P105,Drop,N,N/A,11,Other,N/A
R4788,G107,M54,9,T78,T82,P105,T78,P87,P105,Drop,N,N/A,5,Unforced Error,P105
R4792,G107,M54,13,T82,T82,P106,T78,P87,P105,Drop,N,N/A,10,Unforced Error,P89
R4793,G107,M54,14,T78,T82,P106,T78,P89,P106,Drive,N,N/A,7,Error,P106
R4794,G107,M54,15,T78,T82,P105,T78,P87,P106,Drop,N,N/A,3,Unforced Error,P106
R4799,G107,M54,20,T78,T82,P105,T78,P87,P106,Drop,N,N/A,3,Unforced Error,P106
R4800,G107,M54,21,T78,T82,P106,T78,P89,P106,Drop,N,N/A,20,Winner,P89
R4805,G107,M54,26,T78,T82,P105,T78,P87,P106,Drive,N,N/A,13,Unforced Error,P106
R9006,G209,M113,9,T155,T152,P202,T155,P205,P203,Drop,N,N/A,12,Winner,P205
R6230,G141,M79,13,T65,T107,P15,T65,P3,P143,Drop,N,N/A,13,Other,N/A
R6231,G141,M79,14,T65,T107,P143,T65,P2,P15,Drive,N,N/A,22,Other,N/A
R9007,G209,M113,10,T152,T152,P203,T155,P70,P203,Drop,N,N/A,10,Error,P70
R4635,G104,M52,9,T78,T78,P89,T79,P100,P89,Drop,N,N/A,12,Error,P99
R4449,G99,M50,22,N/A,T40,N/A,T32,N/A,N/A,N/A,Y,T40,,Timeout/Unknown,N/A
R4636,G104,M52,10,T79,T78,P89,T79,P99,P89,Drive,N,N/A,7,Error,P87
R4639,G104,M52,13,T78,T78,P89,T79,P99,N/A,N/A,N,N/A,2,Unforced Error,P99
R4640,G104,M52,14,T78,T78,P89,T79,P100,P89,Drop,N,N/A,13,Winner,P87
R4641,G104,M52,15,T79,T78,P89,T79,P99,P89,Drop,N,N/A,19,Error,P89
R4642,G104,M52,16,T79,T78,P87,T79,P100,P87,Drop,N,N/A,7,Error,P87
R4646,G104,M52,20,T79,T78,P89,T79,P100,P89,Drop,N,N/A,3,Unforced Error,P89
R4654,G104,M52,28,T78,T78,P89,T79,P100,P89,Drop,N,N/A,10,Other,N/A
R4655,G104,M52,29,T78,T78,P89,T79,P99,P89,Drop,N,N/A,6,Error,P99
R4656,G104,M52,30,T78,T78,P89,T79,P100,P87,Drop,N,N/A,20,Error,P99
R4657,G104,M52,31,T79,T78,P89,T79,P99,P87,Drop,N,N/A,15,Unforced Error,P89
R4658,G104,M52,32,T78,T78,P87,T79,P100,P87,Drop,N,N/A,18,Other,N/A
R4455,G99,M50,28,T40,T40,P63,T32,P49,P62,Drive,N,N/A,7,Winner,P62
R4647,G104,M52,21,T79,T78,P87,T79,P99,N/A,N/A,N,N/A,1,Unforced Error,P87
R4457,G99,M50,30,T40,T40,P62,T32,P49,P62,Drop,N,N/A,11,Winner,P63
R4806,G107,M54,27,T82,T82,P106,T78,P89,P106,Drop,N,N/A,14,Other,N/A
R4807,G107,M54,28,T78,T82,P106,T78,P87,P106,Drop,N,N/A,17,Unforced Error,P106
R4811,G107,M54,32,T82,T82,P106,T78,P89,P106,Drive,N,N/A,22,Unforced Error,P89
R4812,G107,M54,33,T78,T82,P106,T78,P87,P106,Drop,N,N/A,3,Unforced Error,P106
R4813,G107,M54,34,T78,T82,P105,T78,P89,P106,Drop,N,N/A,5,Other,N/A
R4820,G107,M54,41,T78,T82,P105,T78,P87,P106,Drive,N,N/A,3,Unforced Error,P106
R4821,G107,M54,42,T78,T82,P106,T78,P89,P106,Drop,N,N/A,29,Other,N/A
R4825,G107,M54,46,T78,T82,P105,T78,P87,P105,Drop,N,N/A,11,Error,P105
R4826,G107,M54,47,T78,T82,P106,T78,P89,P106,Drop,N,N/A,5,Error,P106
R4477,G99,M50,50,T32,T40,P62,T32,P49,P63,Drive,N,N/A,18,Winner,P50
R4481,G99,M50,54,T40,T40,P62,T32,P50,P63,Drop,N,N/A,5,Winner,P63
R4482,G99,M50,55,T40,T40,P62,T32,P49,P63,Drop,N,N/A,13,Winner,P62
R4780,G107,M54,1,T82,T78,P87,T82,P105,P89,Drive,N,N/A,3,Unforced Error,P89
R4484,G99,M50,57,T40,T40,P63,T32,P49,P63,Drive,N,N/A,18,Error,P49
R4784,G107,M54,5,T78,T78,P87,T82,P106,P89,Drop,N,N/A,5,Winner,P89
R4785,G107,M54,6,T82,T78,P87,T82,P105,P87,Drop,N,N/A,9,Error,P87
R4786,G107,M54,7,T82,T78,P89,T82,P106,N/A,Drive,N,N/A,3,Unforced Error,P89
R4789,G107,M54,10,T82,T78,P89,T82,P106,P87,Drop,N,N/A,4,Other,N/A
R4428,G99,M50,1,T40,T32,P49,T40,P62,P50,Drive,N,N/A,3,Unforced Error,P50
R4429,G99,M50,2,T40,T40,P62,T32,P49,P63,Drop,N,N/A,6,Error,P50
R4430,G99,M50,3,T40,T40,P62,T32,P50,P62,Drop,N,N/A,20,Unforced Error,P49
R4431,G99,M50,4,T40,T40,P62,T32,P49,P62,Drive,N,N/A,6,Unforced Error,P50
R4432,G99,M50,5,T32,T40,P62,T32,P50,P63,Drop,N,N/A,3,Error,P62
R4433,G99,M50,6,T40,T40,P63,T32,P49,P62,Drop,N,N/A,20,Error,P50
R4434,G99,M50,7,T32,T40,P63,T32,P50,P63,Drive,N,N/A,3,Unforced Error,P62
R4439,G99,M50,12,T40,T40,P62,T32,P49,P63,Drop,N,N/A,6,Unforced Error,P49
R4790,G107,M54,11,T78,T78,P87,T82,P105,N/A,Drive,N,N/A,4,Other,N/A
R4443,G99,M50,16,T40,T32,P50,T40,P62,P49,Drive,N,N/A,9,Error,P50
R4791,G107,M54,12,T82,T78,P87,T82,P106,P87,Drop,N,N/A,9,Error,P89
R4795,G107,M54,16,T78,T78,P87,T82,P105,P87,Drop,N,N/A,8,Other,N/A
R4796,G107,M54,17,T78,T78,P87,T82,P106,N/A,N/A,N,N/A,2,Unforced Error,P106
R4797,G107,M54,18,T82,T78,P87,T82,P105,P87,Drop,N,N/A,7,Unforced Error,P87
R4798,G107,M54,19,T82,T78,P89,T82,P106,P87,Drop,N,N/A,3,Unforced Error,P87
R4801,G107,M54,22,T78,T78,P87,T82,P105,P89,Drive,N,N/A,6,Other,N/A
R4802,G107,M54,23,T82,T78,P87,T82,P106,P87,Drive,N,N/A,9,Unforced Error,P87
R4803,G107,M54,24,T78,T78,P89,T82,P105,P87,Drop,N,N/A,8,Error,P105
R4804,G107,M54,25,T82,T78,P89,T82,P106,P87,Drop,N,N/A,9,Error,P89
R4469,G99,M50,42,T40,T32,P50,T40,P62,P49,Drive,N,N/A,14,Winner,P63
R4808,G107,M54,29,T78,T78,P87,T82,P106,P89,Drive,N,N/A,9,Winner,P87
R4814,G107,M54,35,T78,T78,P89,T82,P105,P89,Drop,N,N/A,4,Unforced Error,P106
R4479,G99,M50,52,T32,T32,P50,T40,P63,P49,Drive,N,N/A,4,Error,P62
R4480,G99,M50,53,T40,T32,P50,T40,P62,P49,Drive,N,N/A,4,Other,N/A
R4816,G107,M54,37,T82,T78,P89,T82,P106,P87,Drop,N,N/A,7,Unforced Error,P87
R4488,G99,M50,61,T32,T32,P49,T40,P63,P50,Drive,N,N/A,11,Winner,P50
R4817,G107,M54,38,T78,T78,P87,T82,P105,P87,Drop,N,N/A,16,Error,P106
R4818,G107,M54,39,T78,T78,P87,T82,P106,P87,Drop,N,N/A,26,Error,P106
R4819,G107,M54,40,T82,T78,P87,T82,P105,P87,Drop,N,N/A,5,Unforced Error,P87
R4822,G107,M54,43,T82,T78,P87,T82,P105,P87,Drop,N,N/A,11,Unforced Error,P89
R4435,G99,M50,8,T40,T32,P49,T40,P62,P50,Drop,N,N/A,21,Error,P49
R4436,G99,M50,9,T32,T32,P50,T40,P63,P50,Drive,N,N/A,3,Winner,P50
R4437,G99,M50,10,T32,T32,P50,T40,P62,P49,Drop,N,N/A,10,Error,P63
R4438,G99,M50,11,T40,T32,P50,T40,P63,P49,Drop,N,N/A,5,Error,P49
R4440,G99,M50,13,T32,T40,P62,T32,P50,P62,Drop,N,N/A,9,Unforced Error,P63
R4441,G99,M50,14,T32,T40,P63,T32,P49,P62,Drive,N,N/A,5,Error,P63
R4442,G99,M50,15,T40,T32,P49,T40,P63,P49,Drop,N,N/A,13,Error,P49
R4444,G99,M50,17,T32,T40,P63,T32,P49,P62,Drop,N,N/A,7,Error,P62
R4445,G99,M50,18,T32,T40,P62,T32,P50,P62,Drop,N,N/A,3,Unforced Error,P63
R4446,G99,M50,19,T40,T32,P49,T40,P63,P50,Drive,N,N/A,13,Unforced Error,P50
R4447,G99,M50,20,T32,T32,P50,T40,P62,P49,Drive,N,N/A,10,Error,P63
R4448,G99,M50,21,T40,T32,P50,T40,P63,P49,Drop,N,N/A,5,Unforced Error,P49
R4491,G99,M50,64,N/A,T32,N/A,T40,N/A,N/A,N/A,Y,T40,,Timeout/Unknown,N/A
R4824,G107,M54,45,T82,T78,P89,T82,P106,P89,Drop,N,N/A,3,Unforced Error,P89
R4827,G107,M54,48,T78,T78,P87,T82,P105,P89,Drop,N,N/A,10,Error,P106
R4810,G107,M54,31,T82,T78,P89,T82,P106,P89,Drop,N,N/A,19,Other,N/A
R4809,G107,M54,30,T82,T78,P87,T82,P105,P87,Drop,N,N/A,24,Winner,P106
R4815,G107,M54,36,N/A,T78,N/A,T82,N/A,N/A,N/A,Y,T82,,Timeout/Unknown,N/A
R4823,G107,M54,44,N/A,T78,N/A,T82,N/A,N/A,N/A,Y,T78,,Timeout/Unknown,N/A
R9008,G209,M113,11,T155,T152,P203,T155,P205,P203,Drop,N,N/A,3,Error,P203
R9011,G209,M113,14,T155,T152,P203,T155,P205,P203,Drop,N,N/A,3,Error,P203
R6219,G141,M79,2,T65,T107,P15,T65,P3,P143,Drive,N,N/A,13,Error,P15
R4450,G99,M50,23,T32,T40,P63,T32,P50,P62,Drop,N,N/A,4,Winner,P49
R4451,G99,M50,24,T32,T40,P62,T32,P49,P62,Drive,N,N/A,15,Unforced Error,P63
R4452,G99,M50,25,T32,T32,P50,T40,P63,P49,Drop,N,N/A,6,Unforced Error,P63
R4453,G99,M50,26,T40,T32,P50,T40,P62,P50,Drop,N,N/A,5,Unforced Error,P49
R4454,G99,M50,27,T40,T32,P49,T40,P63,P50,Drive,N,N/A,5,Error,P50
R4456,G99,M50,29,T32,T40,P63,T32,P50,P62,Drop,N,N/A,5,Unforced Error,P63
R4458,G99,M50,31,T40,T40,P62,T32,P50,P62,Drop,N,N/A,8,Unforced Error,P50
R4459,G99,M50,32,T32,T40,P62,T32,P49,P62,Drop,N,N/A,9,Unforced Error,P63
R4460,G99,M50,33,T32,T32,P49,T40,P62,P50,Drop,N,N/A,8,Error,P62
R4461,G99,M50,34,T40,T32,P49,T40,P63,P50,Drop,N,N/A,15,Error,P50
R4462,G99,M50,35,T40,T32,P50,T40,P62,N/A,N/A,N,N/A,1,Unforced Error,P50
R4463,G99,M50,36,T40,T40,P62,T32,P50,P63,Drive,N,N/A,4,Error,P49
R4464,G99,M50,37,T32,T40,P62,T32,P49,P63,Drive,N,N/A,9,Unforced Error,P63
R4465,G99,M50,38,T32,T40,P63,T32,P50,P63,Drive,N,N/A,3,Unforced Error,P63
R4466,G99,M50,39,T32,T32,P50,T40,P63,N/A,Drive,N,N/A,2,Unforced Error,P63
R4467,G99,M50,40,T32,T32,P50,T40,P62,P49,Drop,N,N/A,14,Error,P63
R4468,G99,M50,41,T32,T32,P50,T40,P63,P50,Drop,N,N/A,16,Error,P62
R4470,G99,M50,43,T40,T32,P49,T40,P63,P50,Drive,N,N/A,3,Unforced Error,P49
R4471,G99,M50,44,T32,T40,P63,T32,P49,P63,Drive,N,N/A,3,Unforced Error,P63
R4472,G99,M50,45,T32,T40,P62,T32,P50,P63,Drop,N,N/A,17,Error,P63
R4473,G99,M50,46,T40,T32,P49,T40,P63,P49,Drop,N,N/A,13,Error,P49
R4474,G99,M50,47,T40,T32,P50,T40,P62,P49,Drop,N,N/A,15,Error,P49
R4475,G99,M50,48,T32,T40,P63,T32,P49,P63,Drop,N,N/A,7,Error,P63
R4476,G99,M50,49,T40,T40,P62,T32,P50,P63,Drop,N,N/A,4,Error,P50
R4478,G99,M50,51,T40,T32,P49,T40,P62,P49,Drop,N,N/A,3,Unforced Error,P50
R4483,G99,M50,56,T32,T40,P62,T32,P50,P62,Drop,N,N/A,5,Unforced Error,P62
R4485,G99,M50,58,T40,T40,P63,T32,P50,P62,Drop,N,N/A,8,Error,P50
R4486,G99,M50,59,T32,T40,P63,T32,P49,P62,Drop,N,N/A,9,Unforced Error,P63
R4487,G99,M50,60,T40,T32,P50,T40,P62,P50,Drop,N,N/A,5,Error,P50
R4489,G99,M50,62,T32,T32,P49,T40,P62,P49,Drop,N,N/A,6,Error,P62
R4490,G99,M50,63,T32,T32,P49,T40,P63,P50,Drive,N,N/A,14,Unforced Error,P63
R4492,G99,M50,65,T32,T32,P49,T40,P62,P49,Drive,N,N/A,6,Error,P63
R4493,G99,M50,66,T40,T32,P49,T40,P63,P50,Drive,N,N/A,9,Unforced Error,P50
R4494,G99,M50,67,T32,T40,P62,T32,P50,P63,Drop,N,N/A,3,Unforced Error,P63
R4495,G99,M50,68,T40,T40,P63,T32,P49,N/A,Drive,N,N/A,2,Unforced Error,P49
R6220,G141,M79,3,T65,T107,P143,T65,P2,P15,Drive,N,N/A,7,Error,P15
R6228,G141,M79,11,T107,T65,P2,T107,P15,P3,Drive,N,N/A,7,Error,P3
R6229,G141,M79,12,T107,T107,P15,T65,P2,P15,Drop,N,N/A,22,Error,P3
R6232,G141,M79,15,T107,T65,P2,T107,P143,P3,Drive,N,N/A,8,Winner,P143
R6233,G141,M79,16,T107,T65,P3,T107,P15,P3,Drive,N,N/A,5,Error,P3
R6234,G141,M79,17,T107,T107,P143,T65,P2,P15,Drop,N,N/A,8,Error,P3
R6235,G141,M79,18,T65,T107,P143,T65,P3,P15,Drive,N,N/A,19,Error,P143
R6236,G141,M79,19,T65,T107,P15,T65,P2,P143,Drop,N,N/A,17,Error,P143
R6238,G141,M79,21,T107,T65,P2,T107,P143,P2,Drive,N,N/A,7,Error,P2
R6239,G141,M79,22,T65,T65,P3,T107,P15,P3,Drop,N,N/A,32,Unforced Error,P143
R6240,G141,M79,23,T65,T65,P3,T107,P143,P3,Drive,N,N/A,6,Error,P143
R6245,G141,M79,28,T65,T65,P3,T107,P15,P3,Drive,N,N/A,7,Winner,P2
R33802,G795,M598,3,T639,T639,P754,T626,P87,P754,Drop,N,N/A,7,Winner,P753
R33803,G795,M598,4,T639,T639,P754,T626,P737,P754,Drop,N,N/A,7,Winner,P753
R33804,G795,M598,5,T626,T639,P754,T626,P87,P754,Drop,N,N/A,5,Error,P754
R9017,G209,M113,20,N/A,T155,N/A,T152,N/A,N/A,N/A,Y,T152,,Timeout/Unknown,N/A
R9012,G209,M113,15,T155,T152,P202,T155,P70,P203,Drop,N,N/A,15,Error,P202
R9014,G209,M113,17,T152,T155,P205,T152,P202,P205,Drop,N,N/A,13,Error,P70
R9015,G209,M113,18,T155,T155,P70,T152,P203,P205,Drive,N,N/A,18,Error,P203
R9018,G209,M113,21,T152,T155,P70,T152,P203,P70,Drop,N,N/A,7,Error,P205
R9019,G209,M113,22,T152,T152,P203,T155,P70,P202,Drop,N,N/A,4,Error,P70
R9021,G209,M113,24,T155,T152,P202,T155,P70,P202,Drop,N,N/A,3,Error,P202
R9024,G209,M113,27,T152,T155,P205,T152,P202,P205,Drive,N,N/A,11,Error,P205
R9025,G209,M113,28,T152,T152,P202,T155,P205,P202,Drop,N,N/A,11,Winner,P203
R9026,G209,M113,29,T152,T152,P202,T155,P70,P203,Drop,N,N/A,12,Error,P70
R9027,G209,M113,30,T152,T152,P202,T155,P205,P202,Drop,N,N/A,6,Error,P70
R33807,G795,M598,8,T639,T639,P753,T626,P737,P754,Drop,N,N/A,4,Error,P87
R33808,G795,M598,9,T639,T639,P753,T626,P87,P754,Drop,N,N/A,8,Other,N/A
R5731,G128,M71,4,T97,T98,P89,T97,P131,P132,Drop,N,N/A,7,Error,P132
R5732,G128,M71,5,T97,T98,P132,T97,P87,P132,Drive,N,N/A,5,Error,P132
R5735,G128,M71,8,T98,T98,P89,T97,P131,P89,Drop,N,N/A,6,Error,P87
R5736,G128,M71,9,T97,T98,P89,T97,P87,P89,Drop,N,N/A,12,Winner,P131
R5737,G128,M71,10,T98,T98,P132,T97,P131,P89,Drop,N,N/A,6,Unforced Error,P131
R5738,G128,M71,11,T98,T98,P132,T97,P87,N/A,N/A,N,N/A,2,Unforced Error,P87
R33809,G795,M598,10,T639,T639,P753,T626,P737,P753,Drop,N,N/A,6,Error,P737
R33812,G795,M598,13,T626,T639,P753,T626,P737,P753,Drop,N,N/A,3,Error,P753
R33813,G795,M598,14,T626,T639,P754,T626,P87,P754,Drop,N,N/A,5,Error,P753
R33817,G795,M598,18,T639,T639,P753,T626,P87,P754,Drop,N,N/A,13,Winner,P753
R33818,G795,M598,19,T639,T639,P753,T626,P737,P754,Drop,N,N/A,5,Winner,P754
R33819,G795,M598,20,T639,T639,P753,T626,P87,P754,Drop,N,N/A,4,Error,P87
R33820,G795,M598,21,T626,T639,P753,T626,P737,P754,Drop,N,N/A,6,Winner,P737
R5739,G128,M71,12,T98,T98,P132,T97,P131,P89,Drop,N,N/A,28,Other,N/A
R5740,G128,M71,13,T97,T98,P132,T97,P87,P132,Drive,N,N/A,3,Unforced Error,P132
R5746,G128,M71,19,T98,T98,P89,T97,P87,P89,Drop,N,N/A,8,Error,P87
R5747,G128,M71,20,T97,T98,P89,T97,P131,P132,Drive,N,N/A,10,Other,N/A
R33821,G795,M598,22,T626,T639,P754,T626,P87,N/A,"",N,N/A,2,Winner,P87
R5748,G128,M71,21,T98,T98,P132,T97,P87,P89,Drop,N,N/A,8,Other,N/A
R5749,G128,M71,22,T98,T98,P132,T97,P131,P89,Drive,N,N/A,13,Winner,P132
R5750,G128,M71,23,T97,T98,P132,T97,P87,P89,Drive,N,N/A,7,Other,N/A
R33829,G795,M598,30,T639,T639,P754,T626,P737,P754,Drop,N,N/A,6,Error,P87
R5755,G128,M71,28,T97,T98,P132,T97,P87,P132,Drop,N,N/A,13,Error,P89
R5756,G128,M71,29,T98,T98,P89,T97,P131,P89,Drop,N,N/A,6,Other,N/A
R5757,G128,M71,30,T97,T98,P89,T97,P87,P89,Drop,N,N/A,3,Unforced Error,P89
R5760,G128,M71,33,T98,T98,P89,T97,P87,P132,Drop,N,N/A,6,Error,P131
R5761,G128,M71,34,T98,T98,P89,T97,P131,P89,Drop,N,N/A,4,Error,P131
R16564,G385,M249,51,T329,T330,P448,T329,P447,N/A,Drive,N,N/A,10,Winner,P446
R6582,G152,M82,2,T110,T111,P146,T110,P144,P147,Drive,N,N/A,10,Error,N/A
R6583,G152,M82,3,T110,T111,P147,T110,P145,P146,Drop,N,N/A,7,Error,P146
R16515,G385,M249,2,T329,T330,P448,T329,P446,P449,Drive,N,N/A,7,Unforced Error,P449
R33830,G795,M598,31,T626,T639,P754,T626,P87,P754,Drop,N,N/A,5,Error,P754
R33831,G795,M598,32,T639,T639,P753,T626,P737,P753,Drive,N,N/A,5,Winner,P753
R33832,G795,M598,33,T639,T639,P753,T626,P87,P754,Drop,N,N/A,4,Error,P737
R33833,G795,M598,34,T626,T639,P753,T626,P737,P754,Drop,N,N/A,13,Error,P753
R33836,G795,M598,37,T639,T639,P753,T626,P737,P754,Drive,N,N/A,6,Error,P737
R33838,G795,M598,39,T626,T639,P754,T626,P737,P754,Drop,N,N/A,13,Error,P753
R33848,G795,M598,49,T626,T639,P754,T626,P737,P754,Drop,N,N/A,8,Other,N/A
R33828,G795,M598,29,T639,T626,P737,T639,P754,P87,Drop,N,N/A,6,Winner,P754
R33810,G795,M598,11,T639,T639,P753,T626,P87,P754,Drop,N,N/A,8,Error,P737
R33811,G795,M598,12,N/A,T639,N/A,T626,N/A,N/A,"",Y,T626,,Timeout/Unknown,N/A
R33806,G795,M598,7,T639,T626,P87,T639,P754,P87,Drop,N,N/A,11,Error,P737
R33805,G795,M598,6,T639,T626,P737,T639,P753,P737,Drop,N,N/A,5,Error,P737
R33814,G795,M598,15,T626,T626,P737,T639,P753,P737,Drive,N,N/A,12,Error,P754
R33815,G795,M598,16,T639,T626,P737,T639,P754,P87,Drop,N,N/A,14,Winner,P753
R33816,G795,M598,17,T639,T626,P87,T639,P753,P737,Drive,N,N/A,5,Error,P87
R33835,G795,M598,36,T639,T626,P87,T639,P754,P87,Drive,N,N/A,7,Error,P737
R33822,G795,M598,23,T626,T626,P87,T639,P754,P87,Drive,N,N/A,6,Error,P754
R5762,G128,M71,35,T97,T98,P89,T97,P87,P132,Drop,N,N/A,5,Error,P132
R5763,G128,M71,36,T97,T98,P132,T97,P131,P132,Drive,N,N/A,7,Error,P89
R6586,G152,M82,6,T110,T111,P146,T110,P144,P146,Drop,N,N/A,5,Other,P146
R5728,G128,M71,1,T97,T97,P131,T98,P89,P131,Drop,N,N/A,12,Other,N/A
R5729,G128,M71,2,T97,T97,P131,T98,P132,P131,Drop,N,N/A,7,Winner,P87
R5730,G128,M71,3,T98,T97,P131,T98,P89,P131,Drive,N,N/A,12,Other,N/A
R5733,G128,M71,6,T98,T97,P131,T98,P89,P131,Drop,N,N/A,4,Other,N/A
R5734,G128,M71,7,T98,T97,P87,T98,P132,P87,Drop,N,N/A,4,Other,N/A
R5741,G128,M71,14,T97,T97,P131,T98,P89,P87,Drop,N,N/A,6,Other,N/A
R5742,G128,M71,15,T97,T97,P131,T98,P132,P131,Drive,N,N/A,8,Error,P132
